time,mac,neighborMac,neighborFlag,rssi,numTxPackets,numTxFailures,numRxPackets,mote_board,ngbr_board,distance
1467383861,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,58,0,2,DC9003,DC9018,31.46
1467383861,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467384761,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,57,0,2,DC9003,DC9018,31.46
1467384761,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467385662,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-74,58,1,2,DC9003,DC9018,31.46
1467385662,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467386561,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,57,0,1,DC9003,DC9018,31.46
1467386561,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467386961,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,57,0,2,DC9003,DC9018,31.46
1467386961,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,2,DC9003,DC9003,23.48
1467388035,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,59,0,2,DC9003,DC9018,31.46
1467388035,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-76,60,0,2,DC9003,DC9003,23.48
1467388742,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,56,0,2,DC9003,DC9018,31.46
1467388742,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-76,62,0,2,DC9003,DC9003,23.48
1467389976,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,58,0,1,DC9003,DC9018,31.46
1467389976,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-76,61,0,1,DC9003,DC9003,23.48
1467390673,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,56,0,2,DC9003,DC9018,31.46
1467390673,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-76,61,0,2,DC9003,DC9003,23.48
1467391658,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,58,0,2,DC9003,DC9018,31.46
1467391658,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-74,61,0,2,DC9003,DC9003,23.48
1467392860,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,57,0,2,DC9003,DC9018,31.46
1467392860,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-76,61,0,2,DC9003,DC9003,23.48
1467393762,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-74,58,0,1,DC9003,DC9018,31.46
1467393762,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-74,61,0,1,DC9003,DC9003,23.48
1467394620,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,57,0,2,DC9003,DC9018,31.46
1467394620,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-76,61,0,2,DC9003,DC9003,23.48
1467395561,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,57,0,2,DC9003,DC9018,31.46
1467395561,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-75,62,0,2,DC9003,DC9003,23.48
1467396462,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,57,0,2,DC9003,DC9018,31.46
1467396462,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-76,61,0,2,DC9003,DC9003,23.48
1467397065,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-74,57,0,1,DC9003,DC9018,31.46
1467397065,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-74,62,0,1,DC9003,DC9003,23.48
1467397718,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,58,0,2,DC9003,DC9018,31.46
1467397718,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-76,60,0,2,DC9003,DC9003,23.48
1467399078,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,58,1,2,DC9003,DC9018,31.46
1467399078,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-74,62,0,2,DC9003,DC9003,23.48
1467400063,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,58,0,2,DC9003,DC9018,31.46
1467400063,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-77,60,0,2,DC9003,DC9003,23.48
1467400830,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,56,0,1,DC9003,DC9018,31.46
1467400830,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-76,62,0,1,DC9003,DC9003,23.48
1467401733,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,58,0,2,DC9003,DC9018,31.46
1467401733,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-76,61,0,2,DC9003,DC9003,23.48
1467402429,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,57,0,2,DC9003,DC9018,31.46
1467402429,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-76,61,0,2,DC9003,DC9003,23.48
1467403662,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,58,0,2,DC9003,DC9018,31.46
1467403662,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467404562,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,59,3,1,DC9003,DC9018,31.46
1467404562,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,62,0,1,DC9003,DC9003,23.48
1467405461,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,57,0,2,DC9003,DC9018,31.46
1467405461,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,2,DC9003,DC9003,23.48
1467406215,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467406215,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467407074,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,58,1,2,DC9003,DC9018,31.46
1467407074,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,2,DC9003,DC9003,23.48
1467408161,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,59,1,1,DC9003,DC9018,31.46
1467408161,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,60,0,1,DC9003,DC9003,23.48
1467408945,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,57,0,2,DC9003,DC9018,31.46
1467408945,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,62,0,2,DC9003,DC9003,23.48
1467409470,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467409470,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,60,0,2,DC9003,DC9003,23.48
1467410307,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467410307,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,2,DC9003,DC9003,23.48
1467411762,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,58,0,1,DC9003,DC9018,31.46
1467411762,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467412661,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-68,57,0,2,DC9003,DC9018,31.46
1467412661,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,2,DC9003,DC9003,23.48
1467413562,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,58,0,2,DC9003,DC9018,31.46
1467413562,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467414462,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467414462,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467415111,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,1,DC9003,DC9018,31.46
1467415111,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467416261,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-68,57,0,2,DC9003,DC9018,31.46
1467416261,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,2,DC9003,DC9003,23.48
1467416995,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,57,0,2,DC9003,DC9018,31.46
1467416995,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,2,DC9003,DC9003,23.48
1467418039,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,59,1,2,DC9003,DC9018,31.46
1467418039,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,60,0,1,DC9003,DC9003,23.48
1467418963,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,1,DC9003,DC9018,31.46
1467418963,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,2,DC9003,DC9003,23.48
1467419863,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,57,0,2,DC9003,DC9018,31.46
1467419863,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,60,0,2,DC9003,DC9003,23.48
1467420762,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,58,0,2,DC9003,DC9018,31.46
1467420762,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,63,1,2,DC9003,DC9003,23.48
1467421655,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,58,1,1,DC9003,DC9018,31.46
1467421655,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,1,1,DC9003,DC9003,23.48
1467422425,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,58,0,2,DC9003,DC9018,31.46
1467422425,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467423351,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467423351,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,2,DC9003,DC9003,23.48
1467424363,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-68,57,0,2,DC9003,DC9018,31.46
1467424363,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-74,61,0,2,DC9003,DC9003,23.48
1467425169,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,57,0,1,DC9003,DC9018,31.46
1467425169,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-74,61,0,1,DC9003,DC9003,23.48
1467425939,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467425939,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467427062,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467427062,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467427963,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-68,57,0,2,DC9003,DC9018,31.46
1467427963,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467428858,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,57,0,1,DC9003,DC9018,31.46
1467428858,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,1,DC9003,DC9003,23.48
1467429225,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467429225,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467430554,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467430554,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,2,DC9003,DC9003,23.48
1467431549,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,57,0,2,DC9003,DC9018,31.46
1467431549,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,60,0,2,DC9003,DC9003,23.48
1467432463,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,58,0,1,DC9003,DC9018,31.46
1467432463,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467433043,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,56,0,2,DC9003,DC9018,31.46
1467433043,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467434124,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,60,2,2,DC9003,DC9018,31.46
1467434124,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,2,DC9003,DC9003,23.48
1467434912,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467434912,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,2,DC9003,DC9003,23.48
1467435933,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,1,DC9003,DC9018,31.46
1467435933,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467436501,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,57,0,2,DC9003,DC9018,31.46
1467436501,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467437631,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,57,0,2,DC9003,DC9018,31.46
1467437631,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,2,DC9003,DC9003,23.48
1467438691,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467438691,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467439663,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,58,1,1,DC9003,DC9018,31.46
1467439663,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,1,DC9003,DC9003,23.48
1467440451,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,57,0,2,DC9003,DC9018,31.46
1467440451,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,62,0,2,DC9003,DC9003,23.48
1467441412,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467441412,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,60,0,2,DC9003,DC9003,23.48
1467442134,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,58,0,2,DC9003,DC9018,31.46
1467442134,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467442853,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,56,0,1,DC9003,DC9018,31.46
1467442853,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467444164,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,58,0,2,DC9003,DC9018,31.46
1467444164,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,2,DC9003,DC9003,23.48
1467445063,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,57,0,2,DC9003,DC9018,31.46
1467445063,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467445963,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,57,0,2,DC9003,DC9018,31.46
1467445963,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,2,DC9003,DC9003,23.48
1467446864,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,58,1,1,DC9003,DC9018,31.46
1467446864,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,1,DC9003,DC9003,23.48
1467447590,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467447590,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,2,DC9003,DC9003,23.48
1467448177,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,57,0,2,DC9003,DC9018,31.46
1467448177,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467449564,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,57,0,2,DC9003,DC9018,31.46
1467449564,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,2,DC9003,DC9003,23.48
1467450283,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,1,DC9003,DC9018,31.46
1467450283,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467451016,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,57,0,2,DC9003,DC9018,31.46
1467451016,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-72,61,0,2,DC9003,DC9003,23.48
1467452027,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,58,0,2,DC9003,DC9018,31.46
1467452027,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467453163,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,56,0,2,DC9003,DC9018,31.46
1467453163,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467453560,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,58,0,1,DC9003,DC9018,31.46
1467453560,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467454658,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,56,0,2,DC9003,DC9018,31.46
1467454658,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467455862,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,58,0,2,DC9003,DC9018,31.46
1467455862,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467456763,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,57,0,2,DC9003,DC9018,31.46
1467456763,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467457222,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,1,DC9003,DC9018,31.46
1467457222,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467458564,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467458564,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,2,DC9003,DC9003,23.48
1467460364,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,57,0,1,DC9003,DC9018,31.46
1467460364,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467460867,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,58,1,2,DC9003,DC9018,31.46
1467460867,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467462060,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467462060,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,60,0,2,DC9003,DC9003,23.48
1467463064,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,56,0,2,DC9003,DC9018,31.46
1467463064,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,2,DC9003,DC9003,23.48
1467463964,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,58,0,1,DC9003,DC9018,31.46
1467463964,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467464389,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,56,0,2,DC9003,DC9018,31.46
1467464389,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467465764,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,58,0,2,DC9003,DC9018,31.46
1467465764,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467466657,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,56,0,2,DC9003,DC9018,31.46
1467466657,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467467378,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-72,57,0,1,DC9003,DC9018,31.46
1467467378,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467468464,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,57,0,2,DC9003,DC9018,31.46
1467468464,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,2,DC9003,DC9003,23.48
1467469365,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,57,0,2,DC9003,DC9018,31.46
1467469365,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-74,61,0,2,DC9003,DC9003,23.48
1467470264,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467470264,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467470632,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,57,0,1,DC9003,DC9018,31.46
1467470632,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-77,61,0,1,DC9003,DC9003,23.48
1467471720,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-68,58,1,2,DC9003,DC9018,31.46
1467471720,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,60,0,2,DC9003,DC9003,23.48
1467472842,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,56,0,2,DC9003,DC9018,31.46
1467472842,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-75,62,0,2,DC9003,DC9003,23.48
1467473865,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,58,0,2,DC9003,DC9018,31.46
1467473865,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-74,60,0,2,DC9003,DC9003,23.48
1467474764,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-71,56,0,1,DC9003,DC9018,31.46
1467474764,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,62,0,1,DC9003,DC9003,23.48
1467475663,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,58,0,2,DC9003,DC9018,31.46
1467475663,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-74,61,0,2,DC9003,DC9003,23.48
1467476249,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,56,0,2,DC9003,DC9018,31.46
1467476249,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467477052,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-69,57,0,2,DC9003,DC9018,31.46
1467477052,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
1467478305,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-70,56,0,1,DC9003,DC9018,31.46
1467478305,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,1,DC9003,DC9003,23.48
1467478881,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,0,-73,57,0,2,DC9003,DC9018,31.46
1467478881,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,0,-73,61,0,2,DC9003,DC9003,23.48
